VendorNumber,VendorName,Brand,Description,Volume,TotalPurchaseQuantity,ActualPrice,PurchasePrice,TotalPurchaseDollars,TotalSalesDollars,TotalSalesQuantity,AverageSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalestoPurchaseRatio
7153,PINE STATE TRADING CO,17841,Dom de Nouelles Rose d'Anjou,750.0,84,14.99,7.28,611.52,1163.16,84.0,133.89999999999998,9.43,15884.819999999998,-59.88000000000011,0.47425977509542977,1.0,1.9020800627943484
90010,VINEXTRA INC,26273,Field Stone Cab Svgn Alexand,750.0,48,18.99,12.74,611.52,18.99,1.0,18.99,0.11,524.9400000000002,-1204.05,-31.20221169036335,0.0208333333333333,0.0310537676609105
10754,PERFECTA WINES,24857,Ch du Parc Brdx Rouge,750.0,72,12.99,8.49,611.28,1207.9900000000005,101.0,822.3100000000005,11.169999999999996,28720.52,-14.569999999999482,0.49396932093808743,1.4027777777777777,1.9761647690092927
4425,MARTIGNETTI COMPANIES,24424,Adaption by Odette Chard,750.0,29,31.99,21.05,610.45,3294.969999999997,103.0,1951.3900000000003,11.43,144929.24,2074.069999999997,0.8147327593270953,3.5517241379310347,5.397608321729866
2876,CENTEUR IMPORTS LLC,22864,Vino Dious Chard 13,750.0,70,12.99,8.72,610.4000000000001,662.4900000000002,51.0,415.6800000000002,5.6800000000000015,31.49999999999999,-558.31,0.078627601926067,0.7285714285714285,1.0853374836173004
90047,CRUSH WINES,22934,Carol Shelton Rocky Rsv Znfd,750.0,27,32.99,22.6,610.1999999999999,782.7600000000001,24.0,650.8000000000001,2.640000000000001,1457.7299999999998,-437.63999999999976,0.22045071286218018,0.8888888888888888,1.2827925270403149
90047,CRUSH WINES,21769,Eden Sparkling Cider,375.0,102,9.79,5.98,609.96,352.44000000000005,36.0,127.26999999999995,2.03,1457.7299999999998,-867.48,-0.7306775621382361,0.3529411764705882,0.5778083808774347
2000,SOUTHERN WINE & SPIRITS NE,14236,Copa di Vino Chard,187.0,356,2.49,1.71,608.76,1503.9600000000034,604.0,829.1700000000025,17.58999999999999,19016.59,286.44000000000347,0.5952285965052271,1.696629213483146,2.47053025822985
4425,MARTIGNETTI COMPANIES,35266,Vieux Telegraphe Pigeoulet,750.0,45,19.99,13.51,607.9499999999999,2798.5999999999967,140.0,1639.1800000000003,15.559999999999985,144929.24,1582.699999999997,0.7827663831915956,3.111111111111111,4.603339090385718
90047,CRUSH WINES,19706,St Jean des Sources Picpoul,750.0,72,13.99,8.44,607.68,293.79,21.0,111.92,2.34,1457.7299999999998,-921.57,-1.0684162156642496,0.2916666666666667,0.4834616903633492
9552,M S WALKER INC,41087,Wrongo Dongo Jumilla,750.0,145,10.99,4.19,607.5500000000001,1098.1500000000003,135.0,519.8500000000004,15.039999999999994,55551.81999999999,-116.9499999999996,0.4467513545508356,0.9310344827586208,1.8075055550983463
90024,VINILANDIA USA,18846,Dom de Pouy Ugni Blanc,750.0,84,10.99,7.23,607.32,395.64,36.0,21.98,4.050000000000001,2802.6400000000003,-819.0000000000001,-0.5350318471337582,0.4285714285714285,0.6514522821576763
4692,KOBRAND CORPORATION,27785,Jadot Mercurey 14,750.0,30,29.99,20.13,603.9,419.86000000000007,14.0,269.91,1.5500000000000005,9139.38,-787.9399999999998,-0.4383365883866048,0.4666666666666667,0.6952475575426397
17037,Dunn Wine Brokers,11880,R Stemmler Carneros Chard,750.0,24,36.99,25.16,603.84,184.95,5.0,147.96,0.55,358.03000000000003,-1022.73,-2.2648824006488244,0.2083333333333333,0.3062897456279809
4425,MARTIGNETTI COMPANIES,21252,Renwood BBQ Zinfandel,750.0,75,11.99,8.05,603.7499999999999,1151.04,96.0,59.95,10.8,144929.24,-56.45999999999981,0.4754743536280234,1.28,1.9064844720496896
4425,MARTIGNETTI COMPANIES,34022,Marcel Lapierre Morgon,750.0,36,25.99,16.77,603.72,2443.0599999999977,94.0,961.6300000000002,10.489999999999991,144929.24,1235.6199999999976,0.7528836786652802,2.611111111111111,4.046677267607496
10754,PERFECTA WINES,21831,Buoncristiani Family Chard,750.0,26,49.99,23.22,603.72,1835.49,51.0,899.7500000000001,5.670000000000004,28720.52,628.0500000000002,0.6710851053397185,1.9615384615384612,3.0403001391373485
3252,E & J GALLO WINERY,8908,Carlo Rossi Rhine Calif,1500.0,132,6.99,4.57,603.2400000000001,964.6200000000002,138.0,160.77,31.009999999999994,61966.91,-241.86,0.374634571126454,1.0454545454545454,1.5990650487368212
8112,MOET HENNESSY USA INC,33930,Dom Chandon Etoile,750.0,35,25.99,17.23,603.05,909.66,34.0,456.8300000000001,3.8000000000000007,48347.26,-296.4399999999998,0.3370600004397248,0.9714285714285714,1.5084321366387532
9552,M S WALKER INC,18786,Avante Tinto Fino Ribera Del,750.0,47,18.99,12.83,603.01,892.53,47.0,132.92999999999998,5.28,55551.81999999999,-313.49,0.3243812532912059,1.0,1.48012470771629
2000,SOUTHERN WINE & SPIRITS NE,23497,Ch Gruaud Larose 11 St Julin,750.0,11,79.99,54.79,602.69,2719.659999999999,34.0,1439.82,3.789999999999999,19016.59,1514.2799999999988,0.778395093504335,3.090909090909091,4.512535465994124
90024,VINILANDIA USA,44925,Montsarra Brut Cava,750.0,61,14.99,9.86,601.46,734.5100000000002,49.0,494.6700000000002,5.440000000000002,2802.6400000000003,-468.4099999999999,0.18114116894256055,0.8032786885245902,1.221211718152496
9165,ULTRA BEVERAGE COMPANY LLP,20426,Fattoria Illario Rose,750.0,61,14.99,9.86,601.4599999999999,2280.4799999999987,152.0,1201.2000000000005,16.929999999999982,68054.70000000003,1077.5599999999986,0.7362572791692975,2.4918032786885247,3.79157383699664
9552,M S WALKER INC,19544,Freemark Abbey Viognier,750.0,36,24.99,16.66,599.76,424.83,17.0,249.90000000000003,1.8900000000000003,55551.81999999999,-774.6899999999999,-0.411764705882353,0.4722222222222222,0.7083333333333334
90047,CRUSH WINES,24368,Navarro Vyds Late Harvest Ge,375.0,48,18.99,12.49,599.52,911.52,48.0,18.99,2.7,1457.7299999999998,-287.52,0.34228541337546076,1.0,1.520416333066453
1650,Circa Wines,16274,Vinum Cellars Chenin Blanc,750.0,60,14.49,9.99,599.4,246.33,17.0,43.47,1.91,211.97,-952.47,-1.4333211545487756,0.2833333333333333,0.410960960960961
4425,MARTIGNETTI COMPANIES,43134,Two Hands Bella Gardn Shiraz,750.0,13,69.99,46.05,598.65,5039.279999999994,72.0,3219.5399999999963,7.960000000000004,144929.24,3841.9799999999946,0.8812032671333999,5.538461538461538,8.41773991480831
10754,PERFECTA WINES,12052,Firesteed Rsl,750.0,70,13.99,8.55,598.5,1088.3100000000002,69.0,754.5100000000003,7.630000000000005,28720.52,-108.68999999999984,0.4500647793367699,0.9857142857142858,1.8183959899749376
1392,CONSTELLATION BRANDS INC,40246,R Mondavi Pvt Sel Cab Svgn,375.0,168,5.49,3.56,598.0800000000002,867.4200000000005,158.0,378.81000000000034,8.929999999999996,79528.99,-328.7399999999998,0.3105070208203641,0.9404761904761904,1.4503410914927777
2000,SOUTHERN WINE & SPIRITS NE,23323,Alter Ego de Palmer Mrgx 11,750.0,11,82.99,54.24,596.64,2240.73,27.0,497.94,3.03,19016.59,1047.4500000000005,0.7337296327536116,2.4545454545454546,3.755581255028158
1392,CONSTELLATION BRANDS INC,21775,PopCrush White,750.0,83,10.99,7.18,595.94,472.5700000000001,43.0,263.76000000000005,4.780000000000002,79528.99,-719.31,-0.2610618532704148,0.5180722891566265,0.7929825150182905
90010,VINEXTRA INC,22367,Ch Massiac Viognier,750.0,60,16.99,9.93,595.8,764.4900000000001,51.0,194.87000000000003,5.710000000000002,524.9400000000002,-427.1099999999998,0.22065690852725364,0.85,1.28313192346425
4425,MARTIGNETTI COMPANIES,25017,Ch Tertre de Viaud C d Bourg,750.0,73,11.99,8.16,595.6800000000001,2841.6299999999947,237.0,1546.710000000001,26.309999999999956,144929.24,1650.2699999999943,0.790373834735697,3.246575342465753,4.770396857373076
1650,Circa Wines,15323,Vinum Cellars Cab Svgn Napa,750.0,24,35.99,24.82,595.68,283.92,8.0,283.92,0.88,211.97,-907.4399999999998,-1.0980557903634824,0.3333333333333333,0.4766317485898469
4692,KOBRAND CORPORATION,27794,Jadot Pernand Verg Combottes,750.0,24,35.99,24.82,595.68,107.97,3.0,71.98,0.33,9139.38,-1083.39,-4.517088080022228,0.125,0.1812550362610797
10754,PERFECTA WINES,19576,Quinta do Casal Monteiro,750.0,72,11.99,8.27,595.4399999999999,599.5,50.0,71.94,5.620000000000001,28720.52,-591.3799999999999,0.006772310258548889,0.6944444444444444,1.0068184871691523
90024,VINILANDIA USA,24714,La Perla Rioja Blanca,750.0,72,11.99,8.27,595.4399999999999,107.90999999999998,9.0,107.90999999999998,0.99,2802.6400000000003,-1082.9699999999998,-4.517931609674729,0.125,0.1812273276904474
9552,M S WALKER INC,36572,Matanzas Creek Merlot Sonoma,750.0,41,27.99,14.52,595.3199999999999,1188.5300000000002,47.0,343.36000000000007,5.260000000000001,55551.81999999999,-2.1099999999996726,0.49911234886792943,1.146341463414634,1.9964556876973731
9165,ULTRA BEVERAGE COMPANY LLP,25187,Ch Bruni Brdx Superieur,750.0,79,12.99,7.53,594.87,5462.18999999996,481.0,3406.9599999999746,53.28999999999986,68054.70000000003,4272.44999999996,0.891093132974136,6.0886075949367084,9.18215744616464
9552,M S WALKER INC,23426,Mt Brave Malbec Mt Veeder,750.0,13,69.99,45.75,594.75,143.98,2.0,143.98,0.22,55551.81999999999,-1045.52,-3.1307820530629256,0.1538461538461538,0.2420849096258932
4425,MARTIGNETTI COMPANIES,12390,Volpe Rossa Pnt Grigio,750.0,154,5.99,3.86,594.44,820.6300000000006,137.0,227.6200000000001,15.379999999999995,144929.24,-368.2499999999996,0.2756296991335929,0.8896103896103896,1.3805093869860718
9552,M S WALKER INC,19566,Contratto 08 Milesimato Brut,750.0,42,29.99,14.14,593.8800000000001,2965.6199999999976,138.0,1654.7300000000005,15.339999999999996,55551.81999999999,1777.8599999999974,0.7997450786007646,3.2857142857142856,4.993635077793488
4692,KOBRAND CORPORATION,25293,Croft Reserve Tawny,750.0,46,19.99,12.9,593.4,719.6400000000002,36.0,539.7300000000001,3.9899999999999993,9139.38,-467.1599999999997,0.17542104385526125,0.782608695652174,1.2127401415571288
4692,KOBRAND CORPORATION,7436,Belle de Brillet Pear Liquer,750.0,16,49.99,37.03,592.48,49.99,1.0,49.99,0.79,9139.38,-1134.97,-10.851970394078815,0.0625,0.084374156089657
7239,REMY COINTREAU USA INC,1874,Bruichladdich Octomore 61,750.0,7,109.99,84.61,592.27,7589.30999999999,69.0,6489.409999999992,54.42999999999997,16978.669999999995,6404.7699999999895,0.9219599673751631,9.857142857142858,12.813936211525132
9552,M S WALKER INC,25324,Gran Moraine Y-C Pnt Nr Oreg,750.0,24,37.99,24.67,592.08,113.97,3.0,113.97,0.33,55551.81999999999,-1070.19,-4.195051329297184,0.125,0.1924908796108634
90017,THE IMPORTED GRAPE LLC,20952,Bouza Temp Tannat,750.0,36,24.99,16.44,591.84,699.7200000000001,28.0,349.86000000000007,3.1399999999999992,80.03,-483.9599999999999,0.15417595609672452,0.7777777777777778,1.18227899432279
90024,VINILANDIA USA,25305,Cyprus Chard,750.0,36,24.99,16.44,591.84,549.7800000000001,22.0,274.89000000000004,2.46,2802.6400000000003,-633.9,-0.07650332860416884,0.6111111111111112,0.928933495539335
90024,VINILANDIA USA,25357,Bench Cab Svgn,750.0,39,21.99,15.17,591.63,571.7400000000001,26.0,197.91000000000005,2.91,2802.6400000000003,-611.5199999999999,-0.034788540245565935,0.6666666666666666,0.9663810151615032
8892,TRINCHERO FAMILY ESTATES,22276,Menage a Trois Prosecco,750.0,60,14.99,9.86,591.5999999999999,119.92,8.0,104.93,0.88,11595.970000000005,-1063.2799999999995,-3.933288859239492,0.1333333333333333,0.2027045300878972
90024,VINILANDIA USA,18131,Tortoise Creek Chard,750.0,72,11.99,8.21,591.12,696.4300000000002,57.0,210.83000000000004,6.370000000000003,2802.6400000000003,-485.80999999999983,0.151214048791695,0.7916666666666666,1.1781533360400598
4425,MARTIGNETTI COMPANIES,1267,Fitch's Goat 100% Corn Whsky,750.0,27,29.99,21.89,591.03,2159.2799999999997,72.0,1409.5300000000002,56.79999999999997,144929.24,977.2199999999992,0.7262837612537513,2.6666666666666665,3.6534186081924767
9552,M S WALKER INC,21078,Justin Obtuse,375.0,91,9.99,6.49,590.59,1054.09,91.0,308.7300000000001,5.160000000000001,55551.81999999999,-127.08999999999992,0.4397157737954064,1.0,1.7848084119270562
9165,ULTRA BEVERAGE COMPANY LLP,19003,Lange Pnt Gris Willamette,750.0,57,15.99,10.32,588.24,940.44,56.0,435.7400000000001,6.260000000000004,68054.70000000003,-236.04,0.3745055505933393,0.9824561403508772,1.5987352101183192
4692,KOBRAND CORPORATION,20265,Louis Jadot Nuits St Geo 11,750.0,12,74.99,49.01,588.12,899.88,12.0,74.99,1.35,9139.38,-276.36,0.3464461928257101,1.0,1.530095898796164
9165,ULTRA BEVERAGE COMPANY LLP,26520,Albert I Noya Xarello Clsc,750.0,166,5.49,3.54,587.64,911.3400000000004,166.0,307.4400000000002,18.56999999999999,68054.70000000003,-263.9399999999995,0.3551912568306014,1.0,1.5508474576271196
9552,M S WALKER INC,20770,Chehalem Pnt Nr Three Vyd,750.0,41,29.99,14.33,587.53,3266.479999999996,152.0,1912.6100000000008,16.879999999999985,55551.81999999999,2091.4199999999964,0.8201335994709901,3.707317073170732,5.55968205878848
4692,KOBRAND CORPORATION,16195,Croft Fine Ruby Port,750.0,72,11.99,8.16,587.52,191.84000000000003,16.0,83.92999999999999,1.7900000000000005,9139.38,-983.2,-2.0625521267723097,0.2222222222222222,0.326525054466231
9165,ULTRA BEVERAGE COMPANY LLP,23857,Pezzi King Chard Sonoma,750.0,48,17.99,12.24,587.52,179.89999999999998,10.0,161.91,1.1,68054.70000000003,-995.14,-2.265814341300723,0.2083333333333333,0.3062023420479302
90047,CRUSH WINES,22168,Tangent Pnt Gris,750.0,79,10.99,7.43,586.9699999999999,2527.699999999997,230.0,1066.0300000000009,25.639999999999976,1457.7299999999998,1353.7599999999975,0.7677849428334057,2.911392405063291,4.306352965228202
4425,MARTIGNETTI COMPANIES,44302,Yellow Tail Pnt Nr,750.0,107,7.99,5.47,585.29,870.9100000000005,109.0,519.3500000000004,12.1,144929.24,-299.6699999999994,0.32795581633004606,1.0186915887850467,1.487997402996806
7749,R.P.IMPORTS INC,16399,Shane Judge Vyd Syrah Bennet,750.0,20,42.99,29.24,584.8,1074.75,25.0,343.92,2.8,91.5,-94.84999999999992,0.4558734589439405,1.25,1.83780779753762
3252,E & J GALLO WINERY,27444,Renato Ratti Langhe Nebbiolo,750.0,36,24.99,16.23,584.28,164.94,6.0,164.94,0.66,61966.91,-1003.62,-2.542379046926155,0.1666666666666666,0.2822961593756418
1650,Circa Wines,25478,Estro d Piona Sparkling Rose,750.0,48,17.99,12.16,583.68,449.75,25.0,53.97,2.81,211.97,-717.6099999999999,-0.297787659811006,0.5208333333333334,0.7705420778508772
17035,PERNOD RICARD USA,41778,Stoneleigh Pnt Nr Marlboro,750.0,87,13.99,6.7,582.9,1386.6300000000008,137.0,665.3400000000004,15.279999999999992,123780.21999999996,220.83000000000084,0.5796283074792845,1.5747126436781609,2.3788471435923846
7153,PINE STATE TRADING CO,25360,Honig Cab Svgn,1500.0,11,79.99,52.97,582.6700000000001,799.9,10.0,799.9,2.2,15884.819999999998,-365.44000000000017,0.2715714464308037,0.9090909090909092,1.3728182333053012
10754,PERFECTA WINES,18736,A Portela Mencia,750.0,50,16.99,11.64,582.0,458.73,27.0,101.93999999999998,3.03,28720.52,-705.27,-0.2687201621869073,0.54,0.7881958762886598
653,STATE WINE & SPIRITS,20119,Love Oregon Pnt Nr,750.0,52,16.99,11.18,581.3599999999999,659.6100000000001,39.0,285.83000000000004,4.340000000000001,8014.98,-503.1099999999997,0.11863070602325648,0.75,1.1345981835695615
9552,M S WALKER INC,19559,Cardinale Cab Svgn Napa Vly,750.0,4,224.99,145.15,580.6,1124.95,5.0,674.97,0.56,55551.81999999999,-36.25,0.4838881728076803,1.25,1.937564588356872
90024,VINILANDIA USA,26303,Brooks Pnt Nr Willamette,750.0,36,24.99,16.12,580.3199999999999,499.8,20.0,199.92,2.23,2802.6400000000003,-660.8399999999999,-0.16110444177671054,0.5555555555555556,0.8612489660876759
9552,M S WALKER INC,24222,Louis de Grenelle Rose,750.0,60,14.99,9.67,580.2,734.5100000000001,49.0,209.86000000000004,5.48,55551.81999999999,-425.89,0.2100856353215069,0.8166666666666667,1.2659600137883489
9552,M S WALKER INC,12690,Gramona Imperial Cava Gr Rsv,750.0,30,28.99,19.33,579.9,782.73,27.0,202.93,3.04,55551.81999999999,-377.07,0.2591315012839677,0.9,1.3497672012415936
7239,REMY COINTREAU USA INC,4574,Remy Martin VS Cognac,750.0,23,31.99,25.19,579.3700000000001,2431.239999999998,76.0,1215.62,59.91999999999998,16978.669999999995,1272.4999999999975,0.7616977344893961,3.3043478260869565,4.196351209071919
90024,VINILANDIA USA,25148,McNab Ridge Petite Sirah,750.0,48,17.99,12.07,579.36,467.74,26.0,71.96,2.92,2802.6400000000003,-690.98,-0.23863684953179118,0.5416666666666666,0.807339132836233
2000,SOUTHERN WINE & SPIRITS NE,23493,Ch Bouscaut Rouge 11 GCG,750.0,24,34.99,24.13,579.12,1609.5400000000002,46.0,734.7900000000001,5.12,19016.59,451.30000000000007,0.6401953353131951,1.9166666666666667,2.7792858129575917
10754,PERFECTA WINES,5126,Marzadro Le Diciotto Lune,750.0,14,54.99,41.35,578.9,4179.2399999999925,76.0,3354.389999999995,59.96999999999996,28720.52,3021.4399999999923,0.8614819919411182,5.428571428571429,7.219277940922426
9165,ULTRA BEVERAGE COMPANY LLP,25789,Ch Pitot Brdx,750.0,84,11.99,6.89,578.76,5290.749999999962,525.0,3734.2999999999647,58.03999999999985,68054.70000000003,4133.229999999961,0.8906090818882003,6.25,9.141526712281363
3960,DIAGEO NORTH AMERICA INC,277,Smirnoff Lime Vodka,1000.0,52,13.99,11.1,577.1999999999999,434.7,30.0,72.45,31.5,257032.0700000001,-719.6999999999998,-0.3278122843340233,0.5769230769230769,0.7531185031185031
90047,CRUSH WINES,23843,Kistler Hyde Chard,750.0,12,72.99,48.02,576.24,875.88,12.0,72.99,1.35,1457.7299999999998,-276.6,0.34210165776133716,1.0,1.5199916701374427
3252,E & J GALLO WINERY,19374,The Naked Grape Cab Svgn,3000.0,48,17.99,11.99,575.52,575.64,36.0,143.91,16.2,61966.91,-575.4,0.00020846362309777735,0.75,1.000208507089241
8673,STE MICHELLE WINE ESTATES,21385,Ch Ste Michelle Cold Crk Cha,750.0,48,17.99,11.99,575.52,1766.1000000000004,90.0,1069.4600000000005,9.98,15919.700000000004,615.0600000000004,0.6741294377441822,1.875,3.0687030859049216
1650,Circa Wines,24513,R8 Cab Svgn,750.0,72,11.99,7.99,575.28,347.71000000000004,29.0,83.92999999999999,3.25,211.97,-802.8499999999999,-0.6544821834287191,0.4027777777777778,0.6044187178417467
9165,ULTRA BEVERAGE COMPANY LLP,19251,Bonterra Pnt Nr,750.0,72,11.99,7.99,575.28,1075.3100000000002,69.0,327.7800000000001,7.710000000000004,68054.70000000003,-75.24999999999977,0.46501009011354877,0.9583333333333334,1.869194131553331
4425,MARTIGNETTI COMPANIES,19071,J Lohr Valdiguie Monterey,750.0,96,8.99,5.99,575.04,782.13,87.0,89.89999999999999,9.779999999999998,144929.24,-367.94999999999993,0.2647769552376204,0.90625,1.360131469115192
90011,FORTUNE WINE BROKERS LLC,40755,D Bosler Pnt Nr Casablanca,750.0,60,14.99,9.58,574.8,854.4300000000001,57.0,149.9,6.400000000000001,238.61,-295.16999999999985,0.327270812120361,0.95,1.4864822546972862
8320,SHAW ROSS INT L IMP LTD,22279,Cruz Garcia Real Sangria Rd,750.0,129,6.49,4.45,574.0500000000001,733.3700000000007,113.0,584.1000000000006,12.439999999999998,3151.920000000001,-414.72999999999945,0.21724368327038257,0.875968992248062,1.2775367999303209
4425,MARTIGNETTI COMPANIES,2710,Bitch Vodka,750.0,36,21.99,15.93,573.48,945.5700000000002,43.0,703.6800000000002,33.91999999999999,144929.24,-201.38999999999987,0.3935086773057522,1.1944444444444444,1.6488282067378115
9744,FREDERICK WILDMAN & SONS,26826,Pellegrino Marsala Sweet,750.0,74,11.99,7.74,572.76,659.4500000000002,55.0,227.8100000000001,6.140000000000003,3999.93,-486.0699999999998,0.13145803320949298,0.7432432432432432,1.151354843215309
2000,SOUTHERN WINE & SPIRITS NE,40822,Scharffenberger Brut Spklg,750.0,38,21.99,15.06,572.28,481.7600000000001,24.0,361.8200000000001,2.6500000000000004,19016.59,-662.7999999999998,-0.18789438724676155,0.631578947368421,0.8418256797371918
10754,PERFECTA WINES,43729,Calera Reed Vyd Pnt Nr,750.0,12,70.99,47.64,571.68,354.94999999999993,5.0,283.96,0.55,28720.52,-788.41,-0.610593041273419,0.4166666666666667,0.6208893087041701
10754,PERFECTA WINES,21504,Ponte Vinho Verde,750.0,84,9.99,6.8,571.2,719.28,72.0,59.940000000000005,8.1,28720.52,-423.1200000000001,0.20587253920587245,0.8571428571428571,1.2592436974789911
90024,VINILANDIA USA,25304,Cyprus Pnt Nr,750.0,24,34.99,23.8,571.2,139.96,4.0,139.96,0.44,2802.6400000000003,-1002.44,-3.0811660474421263,0.1666666666666666,0.2450280112044817
2242,DELICATO VINEYARDS INC,21538,La Merika Cab Svgn CC,750.0,60,13.99,9.52,571.1999999999999,566.6400000000001,36.0,332.7900000000001,3.98,7982.649999999999,-575.7599999999998,-0.008047437526471536,0.6,0.9920168067226892
10754,PERFECTA WINES,23966,Nortico Alvarinho,750.0,60,13.99,9.52,571.1999999999999,629.5500000000001,45.0,153.89,5.040000000000004,28720.52,-512.8499999999998,0.09268525137002642,0.75,1.102153361344538
9165,ULTRA BEVERAGE COMPANY LLP,25176,Casas Del Bosque Sauv Bl,750.0,164,5.29,3.48,570.7199999999999,740.5999999999999,140.0,195.73,15.72,68054.70000000003,-400.8399999999999,0.22938158250067514,0.8536585365853658,1.297659097280628
8673,STE MICHELLE WINE ESTATES,19568,14 Hands Moscato,750.0,94,8.99,6.07,570.58,798.1500000000004,85.0,599.3600000000004,9.380000000000004,15919.700000000004,-343.00999999999965,0.2851218442648628,0.9042553191489362,1.398839777068948
9815,WINE GROUP INC,39747,Foxhorn Pnt Grigio/Chard Bl,1500.0,107,8.99,5.33,570.31,850.0,100.0,162.81,22.46999999999999,27100.41,-290.6199999999999,0.32904705882352947,0.9345794392523364,1.490417492241062
8004,SAZERAC CO INC,5954,Fireball Cinnamon Whisky,200.0,192,3.99,2.96,568.32,766.08,192.0,7.98,40.32,50293.62000000002,-370.56000000000006,0.2581453634085213,1.0,1.347972972972973
10754,PERFECTA WINES,23902,Dom St Andrieu Rose CdP,750.0,54,15.99,10.52,568.08,2702.3099999999968,169.0,1614.9900000000007,18.76999999999997,28720.52,1566.149999999997,0.7897798550129331,3.1296296296296298,4.75691803971271
12331,STELLAR IMPORTING CO LLC,17464,Zacharias Merlot,750.0,72,11.99,7.89,568.08,659.45,55.0,83.92999999999999,6.1800000000000015,119.22999999999998,-476.71,0.13855485631966033,0.7638888888888888,1.1608400225320377
7749,R.P.IMPORTS INC,16398,Shane The Unknown Syrah No C,750.0,22,39.99,25.8,567.6,1559.61,39.0,599.85,4.350000000000001,91.5,424.4100000000001,0.6360628618693135,1.7727272727272727,2.747727272727273
2000,SOUTHERN WINE & SPIRITS NE,23337,Ch Pichon Longevile 11 Comts,750.0,6,139.99,94.59,567.54,4199.700000000001,30.0,1819.87,3.3400000000000007,19016.59,3064.620000000001,0.8648617758411316,5.0,7.39983084892695
1650,Circa Wines,24147,Toucas Vinho Verde DOC,750.0,96,9.99,5.91,567.36,878.1200000000003,88.0,398.6000000000002,9.81,211.97,-256.5999999999997,0.35389240650480597,0.9166666666666666,1.5477298364354208
8892,TRINCHERO FAMILY ESTATES,33067,Montevina Pnt Grigio Cal,750.0,96,10.99,5.91,567.36,503.44000000000005,56.0,89.89999999999999,6.290000000000002,11595.970000000005,-631.28,-0.12696647068170974,0.5833333333333334,0.887337845459673
6785,PALM BAY INTERNATIONAL INC,24015,Mazzei Zisola Notto Rosso,750.0,46,18.99,12.33,567.1800000000001,1367.2800000000002,72.0,607.6800000000002,8.030000000000003,13605.409999999998,232.92000000000007,0.5851764086361243,1.565217391304348,2.4106632814979374
6785,PALM BAY INTERNATIONAL INC,16148,Cavit Alta Luna Pnt Nr,750.0,60,13.99,9.45,567.0,279.80000000000007,20.0,125.90999999999998,2.2300000000000004,13605.409999999998,-854.1999999999999,-1.0264474624731947,0.3333333333333333,0.4934744268077602
2000,SOUTHERN WINE & SPIRITS NE,10374,Hazlitt White Cat Fngr Lakes,750.0,109,8.99,5.19,565.7099999999999,935.9300000000004,107.0,455.4700000000003,11.889999999999995,19016.59,-195.48999999999955,0.39556377079482474,0.981651376146789,1.6544342507645269
653,STATE WINE & SPIRITS,19653,Alias Cab Svgn,750.0,96,8.99,5.88,564.48,912.1700000000002,83.0,252.77000000000007,9.289999999999996,8014.98,-216.78999999999985,0.3811679840380632,0.8645833333333334,1.615947420634921
4425,MARTIGNETTI COMPANIES,24975,Tenshen White,750.0,48,17.99,11.76,564.48,4605.439999999984,256.0,2374.6799999999967,28.519999999999943,144929.24,3476.479999999984,0.8774319066147855,5.333333333333333,8.15873015873013
90047,CRUSH WINES,15774,Paul D Zweigelt Weinland,1000.0,74,13.99,7.61,563.1399999999999,534.1300000000001,37.0,331.2700000000001,5.550000000000002,1457.7299999999998,-592.1499999999996,-0.05431262052309317,0.5,0.9484852789714816
653,STATE WINE & SPIRITS,23784,Zolo Malbec Rsv,750.0,48,16.99,11.72,562.56,713.6300000000001,37.0,441.7700000000001,4.100000000000001,8014.98,-411.4899999999998,0.21169233356221032,0.7708333333333334,1.2685402445961322
4425,MARTIGNETTI COMPANIES,2743,Linkwood 15 Yr Old Sngl Malt,750.0,9,79.99,62.49,562.41,4719.409999999994,59.0,3359.5799999999963,46.54999999999997,144929.24,3594.5899999999947,0.8808304427883993,6.555555555555555,8.391404846997732
8892,TRINCHERO FAMILY ESTATES,13959,Charles & Charles Rose,750.0,59,13.99,9.52,561.68,489.6500000000001,35.0,223.84000000000003,3.9,11595.970000000005,-633.7099999999998,-0.1471050750536094,0.5932203389830508,0.8717597208374878
1590,DIAGEO CHATEAU ESTATE WINES,10242,Rosenblum RSV Znfdl Monte Rs,750.0,37,21.99,15.17,561.29,7476.599999999984,340.0,2836.7099999999928,37.93999999999996,7259.75,6354.019999999984,0.9249271059037529,9.18918918918919,13.320386965739608
9744,FREDERICK WILDMAN & SONS,27137,P Jolivet Ply Fume 14 Griott,750.0,36,23.99,15.58,560.88,359.85,15.0,167.93,1.6700000000000002,3999.93,-761.91,-0.5586494372655272,0.4166666666666667,0.6415810868635002
9552,M S WALKER INC,23204,Benvolio Prosecco Italia DOC,750.0,48,17.99,11.68,560.64,341.81000000000006,19.0,269.85,2.0900000000000003,55551.81999999999,-779.4699999999999,-0.6402094730990898,0.3958333333333333,0.6096782248858449
8673,STE MICHELLE WINE ESTATES,11868,Columbia Crest Two Vines Rsl,750.0,121,6.99,4.63,560.23,625.6200000000001,88.0,237.1700000000001,9.810000000000002,15919.700000000004,-494.8399999999999,0.10452031584668023,0.7272727272727273,1.1167199186048589
9552,M S WALKER INC,19663,Silver Palm 12 Chard No Cst,750.0,71,14.99,7.89,560.19,913.37,63.0,224.84000000000003,7.060000000000001,55551.81999999999,-207.01,0.3866779070913211,0.8873239436619719,1.6304646637747908
